100, 3
1, 156, 348
2, 157, 339
3, 156, 329
4, 154, 317
5, 164, 316
6, 174, 316
7, 186, 316
8, 203, 319
9, 215, 325
10, 217, 337
11, 218, 345
12, 168, 350
13, 182, 351
14, 196, 351
15, 209, 349
16, 215, 317
17, 168, 340
18, 168, 330
19, 168, 320
20, 179, 322
21, 180, 334
22, 181, 344
23, 191, 343
24, 188, 331
25, 191, 326
26, 201, 325
27, 202, 336
28, 211, 341
29, 212, 330
30, 200, 339
31, 270, 288
32, 265, 275
33, 260, 264
34, 253, 251
35, 243, 240
36, 258, 239
37, 277, 238
38, 298, 239
39, 307, 237
40, 282, 286
41, 289, 273
42, 291, 265
43, 296, 256
44, 300, 246
45, 276, 272
46, 271, 255
47, 272, 263
48, 261, 246
49, 277, 248
50, 289, 248
51, 282, 263
52, 276, 284
53, 276, 294
54, 138, 263
55, 122, 261
56, 119, 246
57, 114, 231
58, 125, 220
59, 139, 218
60, 154, 219
61, 166, 225
62, 168, 234
63, 163, 248
64, 156, 255
65, 148, 265
66, 139, 269
67, 135, 267
68, 140, 252
69, 131, 250
70, 124, 244
71, 130, 239
72, 129, 233
73, 141, 229
74, 147, 233
75, 145, 241
76, 155, 243
77, 158, 232
78, 149, 251
79, 142, 231
80, 138, 241
81, 190, 279
82, 209, 265
83, 220, 289
84, 170, 296
85, 166, 266
86, 197, 239
87, 180, 283
88, 155, 287
89, 200, 306
90, 227, 280
91, 191, 257
92, 236, 256
93, 251, 297
94, 231, 310
95, 183, 300
96, 124, 316
97, 252, 331
98, 214, 219
99, 223, 248
100, 190, 377
