110, 3
1, 60, 126
2, 56, 124
3, 68, 116
4, 61, 117
5, 53, 115
6, 64, 113
7, 69, 112
8, 75, 123
9, 63, 125
10, 65, 120
11, -51, 106
12, -56, 105
13, -60, 98
14, -46, 95
15, -51, 101
16, -58, 99
17, -58, 94
18, -55, 92
19, -47, 97
20, -47, 90
21, -47, 88
22, -53, 90
23, -60, 85
24, -62, 85
25, -62, 80
26, -51, 83
27, -56, 90
28, -65, 95
29, -52, 81
30, -50, 97
31, -69, -38
32, -86, -54
33, -74, -54
34, -76, -39
35, -76, -38
36, -87, -40
37, -79, -48
38, -75, -48
39, -76, -45
40, -83, -52
41, -72, -53
42, -68, -46
43, -71, -42
44, -83, -39
45, -84, -46
46, -81, -48
47, -82, -56
48, -88, -56
49, -90, -52
50, -78, -47
51, 60, -44
52, 53, -49
53, 60, -51
54, 62, -48
55, 57, -45
56, 57, -55
57, 62, -55
58, 70, -53
59, 70, -50
60, 68, -47
61, 55, 49
62, 47, 45
63, 47, 41
64, 55, 40
65, 54, 44
66, 54, 48
67, 58, 44
68, 64, 43
69, 70, 51
70, 61, 51
71, 59, 59
72, 51, 56
73, 44, 53
74, 40, 48
75, 52, 43
76, 56, 43
77, 64, 48
78, 68, 54
79, 52, 61
80, 56, 45
81, 58, -61
82, 65, -47
83, 66, -52
84, 52, -59
85, 54, -58
86, 65, -60
87, 81, -56
88, -48, 40
89, -12, 68
90, 26, 52
91, 30, 18
92, -8, 7
93, -34, -18
94, -9, -34
95, 19, -29
96, 26, -12
97, 34, 90
98, -13, 96
99, -13, 40
100, 20, 31
101, -69, 18
102, -16, 25
103, 50, 21
104, 52, -23
105, -10, -49
106, 21, 88
107, 64, 84
108, -36, 54
109, -31, 54
110, -49, 8
