300, 3
1, 76, 405
2, 68, 396
3, 75, 394
4, 84, 397
5, 86, 405
6, 86, 415
7, 74, 415
8, 66, 417
9, 64, 409
10, 56, 406
11, 55, 306
12, 46, 293
13, 55, 293
14, 67, 293
15, 66, 303
16, 45, 286
17, 54, 284
18, 63, 286
19, 75, 285
20, 75, 295
21, 174, 355
22, 174, 369
23, 166, 369
24, 166, 353
25, 154, 365
26, 154, 357
27, 144, 356
28, 142, 366
29, 163, 366
30, 155, 345
31, 199, 279
32, 188, 279
33, 183, 266
34, 197, 260
35, 196, 272
36, 186, 266
37, 195, 265
38, 206, 266
39, 206, 274
40, 204, 256
41, 328, 336
42, 327, 343
43, 312, 335
44, 314, 344
45, 305, 344
46, 302, 333
47, 317, 325
48, 324, 325
49, 302, 325
50, 313, 317
51, 395, 407
52, 387, 407
53, 384, 392
54, 393, 397
55, 394, 403
56, 387, 403
57, 386, 385
58, 394, 385
59, 404, 394
60, 406, 403
61, 444, 311
62, 433, 309
63, 437, 304
64, 445, 303
65, 436, 298
66, 444, 296
67, 435, 284
68, 443, 284
69, 455, 294
70, 455, 303
71, 90, 400
72, 99, 402
73, 102, 408
74, 101, 416
75, 100, 422
76, 86, 424
77, 88, 416
78, 101, 409
79, 116, 413
80, 108, 421
81, 104, 420
82, 181, 375
83, 187, 375
84, 196, 368
85, 182, 364
86, 184, 358
87, 196, 356
88, 199, 360
89, 90, 302
90, 104, 308
91, 90, 314
92, 72, 310
93, 82, 301
94, 88, 291
95, 96, 294
96, 99, 298
97, 200, 285
98, 216, 283
99, 234, 279
100, 244, 273
101, 217, 270
102, 215, 261
103, 228, 259
104, 239, 261
105, 230, 269
106, 318, 306
107, 329, 307
108, 332, 322
109, 329, 321
110, 337, 339
111, 324, 356
112, 309, 365
113, 300, 345
114, 310, 344
115, 313, 355
116, 409, 382
117, 421, 393
118, 427, 405
119, 421, 414
120, 411, 425
121, 409, 413
122, 421, 403
123, 414, 392
124, 411, 391
125, 434, 329
126, 445, 331
127, 451, 320
128, 433, 312
129, 422, 295
130, 423, 284
131, 427, 270
132, 454, 267
133, 462, 277
134, 435, 283
135, 427, 300
136, 425, 309
137, 443, 323
138, 348, 241
139, 325, 239
140, 318, 226
141, 326, 221
142, 344, 217
143, 359, 216
144, 381, 227
145, 377, 244
146, 349, 257
147, 335, 244
148, 345, 230
149, 350, 226
150, 362, 233
151, 364, 239
152, 377, 322
153, 366, 310
154, 363, 298
155, 370, 285
156, 383, 282
157, 401, 299
158, 399, 308
159, 389, 317
160, 391, 301
161, 374, 295
162, 381, 312
163, 389, 313
164, 417, 324
165, 419, 329
166, 402, 300
167, 364, 324
168, 349, 310
169, 351, 281
170, 334, 281
171, 352, 269
172, 307, 256
173, 274, 274
174, 261, 283
175, 280, 300
176, 272, 311
177, 259, 307
178, 244, 293
179, 317, 286
180, 321, 273
181, 282, 416
182, 269, 401
183, 276, 394
184, 293, 395
185, 308, 397
186, 317, 402
187, 314, 407
188, 309, 415
189, 294, 420
190, 276, 413
191, 278, 405
192, 301, 408
193, 308, 409
194, 296, 401
195, 285, 397
196, 295, 409
197, 287, 410
198, 283, 410
199, 280, 401
200, 293, 401
201, 303, 403
202, 303, 410
203, 295, 411
204, 290, 400
205, 305, 371
206, 363, 396
207, 346, 402
208, 349, 412
209, 369, 409
210, 363, 391
211, 334, 384
212, 380, 353
213, 391, 346
214, 376, 367
215, 259, 400
216, 231, 394
217, 228, 383
218, 249, 383
219, 247, 392
220, 233, 390
221, 226, 372
222, 228, 367
223, 266, 349
224, 264, 374
225, 287, 372
226, 247, 327
227, 232, 327
228, 190, 339
229, 190, 328
230, 189, 317
231, 172, 330
232, 190, 302
233, 133, 330
234, 131, 308
235, 80, 387
236, 106, 398
237, 111, 402
238, 104, 406
239, 122, 407
240, 121, 417
241, 95, 428
242, 36, 418
243, 77, 404
244, 69, 397
245, 67, 391
246, 42, 403
247, 70, 410
248, 80, 413
249, 85, 423
250, 97, 416
251, 80, 404
252, 66, 395
253, 62, 410
254, 90, 416
255, 94, 408
256, 105, 407
257, 96, 410
258, 80, 417
259, 62, 406
260, 70, 403
261, 85, 406
262, 86, 408
263, 92, 416
264, 79, 417
265, 66, 414
266, 58, 405
267, 54, 400
268, 60, 395
269, 71, 399
270, 79, 407
271, 87, 413
272, 94, 416
273, 93, 399
274, 91, 398
275, 78, 312
276, 58, 300
277, 53, 291
278, 52, 282
279, 76, 283
280, 92, 288
281, 102, 302
282, 88, 309
283, 70, 306
284, 61, 301
285, 57, 294
286, 76, 292
287, 84, 295
288, 92, 301
289, 82, 308
290, 73, 296
291, 73, 293
292, 80, 295
293, 90, 303
294, 96, 312
295, 82, 312
296, 76, 307
297, 74, 294
298, 83, 286
299, 94, 289
300, 81, 300
