900, 3
1, -137, 104
2, -118, 105
3, -113, 99
4, -124, 88
5, -122, 101
6, -133, 94
7, -137, 92
8, -125, 101
9, -128, 78
10, -131, 82
11, -126, 96
12, -119, 93
13, -124, 98
14, -125, 107
15, -114, 111
16, -113, 101
17, -120, 87
18, -128, 105
19, -132, 97
20, -142, 87
21, -126, 81
22, -121, 79
23, -109, 95
24, -109, 109
25, -124, 109
26, -128, 94
27, -120, 79
28, -117, 74
29, -125, 82
30, -114, 93
31, -117, 78
32, -124, 84
33, -112, 99
34, -131, 90
35, -117, 92
36, -116, 85
37, -105, 107
38, -116, 109
39, -123, 93
40, -126, 91
41, -115, 111
42, -98, 103
43, -104, 83
44, -112, 83
45, -106, 99
46, -102, 94
47, -103, 89
48, -104, 95
49, -120, 78
50, -126, 78
51, -132, 81
52, -134, 87
53, -139, 85
54, -134, 101
55, -116, 113
56, -99, 112
57, -98, 95
58, -104, 85
59, -120, 73
60, -127, 74
61, -117, 75
62, -110, 71
63, -96, 86
64, -93, 100
65, -102, 113
66, -114, 116
67, -125, 103
68, -119, 115
69, -103, 119
70, -107, 85
71, -112, 77
72, -98, 80
73, -90, 91
74, -90, 111
75, -94, 95
76, -100, 86
77, -107, 73
78, -118, 71
79, -126, 79
80, -143, 74
81, -143, 72
82, -121, 65
83, -105, 75
84, -98, 84
85, -94, 100
86, -116, 107
87, -122, 94
88, -131, 76
89, -132, 93
90, -136, 108
91, -121, 116
92, -103, 116
93, -98, 83
94, -115, 74
95, -133, 73
96, -137, 91
97, -136, 102
98, -119, 104
99, -94, 90
100, -105, 74
101, -114, 66
102, -82, 65
103, -76, 75
104, -84, 96
105, -98, 71
106, -101, 67
107, -90, 78
108, -88, 84
109, -87, 73
110, -85, 76
111, -81, 87
112, -88, 104
113, -90, 109
114, -78, 104
115, -80, 89
116, -87, 76
117, -101, 71
118, -109, 65
119, -124, 64
120, -135, 67
121, -144, 85
122, -141, 110
123, -123, 120
124, -108, 121
125, -93, 112
126, -94, 89
127, -99, 69
128, -109, 60
129, -124, 58
130, -133, 63
131, -138, 73
132, -145, 91
133, -142, 105
134, -126, 117
135, -108, 115
136, -97, 93
137, -87, 105
138, -86, 93
139, -91, 76
140, -100, 67
141, -101, 58
142, -91, 67
143, -101, 60
144, -109, 59
145, -101, 65
146, -114, 68
147, -126, 83
148, -100, 116
149, -84, 107
150, -108, 77
151, -115, 75
152, -94, 97
153, -96, 103
154, -108, 102
155, -92, 105
156, -94, 79
157, -84, 87
158, -73, 103
159, -79, 120
160, -91, 122
161, -96, 121
162, -88, 113
163, -85, 113
164, -107, 113
165, -109, 114
166, -133, 112
167, -133, 119
168, -121, 122
169, -118, 113
170, -146, 87
171, -147, 85
172, -128, 71
173, -124, 66
174, -117, 62
175, -108, 61
176, -102, 61
177, -99, 63
178, -83, 70
179, -93, 71
180, -96, 66
181, -103, 59
182, -125, 55
183, -129, 59
184, -131, 67
185, 48, 156
186, 64, 156
187, 67, 157
188, 71, 148
189, 63, 129
190, 61, 131
191, 58, 144
192, 68, 148
193, 78, 152
194, 84, 165
195, 89, 171
196, 97, 163
197, 97, 153
198, 83, 136
199, 86, 153
200, 86, 161
201, 72, 169
202, 59, 149
203, 82, 140
204, 92, 149
205, 94, 167
206, 71, 168
207, 63, 161
208, 46, 153
209, 37, 137
210, 45, 125
211, 56, 133
212, 44, 139
213, 41, 142
214, 41, 160
215, 50, 171
216, 59, 173
217, 75, 165
218, 66, 139
219, 58, 129
220, 50, 143
221, 51, 157
222, 69, 151
223, 67, 139
224, 47, 125
225, 44, 134
226, 66, 123
227, 80, 135
228, 87, 146
229, 90, 157
230, 86, 137
231, 75, 128
232, 75, 119
233, 86, 131
234, 88, 149
235, 79, 147
236, 55, 145
237, 48, 153
238, 50, 163
239, 65, 176
240, 73, 173
241, 78, 155
242, 53, 142
243, 34, 149
244, 39, 167
245, 47, 167
246, 49, 152
247, 53, 168
248, 66, 166
249, 73, 148
250, 79, 131
251, 89, 136
252, 95, 143
253, 97, 144
254, 92, 131
255, 86, 118
256, 77, 115
257, 60, 114
258, 54, 119
259, 41, 131
260, 43, 143
261, 57, 165
262, 65, 171
263, 84, 179
264, 89, 177
265, 93, 166
266, 97, 151
267, 96, 135
268, 91, 127
269, 81, 127
270, 77, 135
271, 73, 133
272, 65, 125
273, 64, 115
274, 69, 119
275, 58, 116
276, 51, 136
277, 54, 162
278, 74, 172
279, 88, 164
280, 92, 144
281, 83, 128
282, 75, 129
283, 77, 153
284, 93, 151
285, 96, 133
286, 93, 118
287, 102, 118
288, 103, 143
289, 87, 156
290, 76, 149
291, 71, 121
292, 68, 109
293, 83, 110
294, 87, 125
295, 73, 119
296, 57, 122
297, 44, 133
298, 39, 141
299, 43, 158
300, 52, 164
301, 62, 130
302, 43, 118
303, 48, 157
304, 65, 157
305, -13, 33
306, -12, 10
307, -10, -2
308, 0, 14
309, 14, 28
310, 15, 33
311, 3, 17
312, -3, 20
313, 8, 36
314, 19, 38
315, 19, 20
316, 5, -3
317, -6, -6
318, -5, 12
319, 7, 10
320, 9, 0
321, -1, -16
322, -6, -19
323, 1, -3
324, 1, 3
325, -1, 2
326, -1, 1
327, 0, 5
328, 9, 4
329, 2, -6
330, -7, -8
331, 0, 10
332, 4, 4
333, -15, 1
334, -11, 13
335, -5, 24
336, -22, 2
337, -12, -5
338, 7, -12
339, 13, -5
340, 20, 9
341, 20, 20
342, 8, 21
343, -16, 19
344, -28, 8
345, -29, -3
346, -13, -11
347, 1, -12
348, 14, -2
349, 20, 12
350, 21, 15
351, 22, 15
352, 24, 28
353, 15, 19
354, 12, 15
355, -2, 21
356, 2, 34
357, 16, 36
358, 25, 27
359, 26, 11
360, 24, -1
361, 14, -11
362, -8, -19
363, -15, -15
364, -20, -11
365, -21, -6
366, -22, 13
367, -22, 23
368, -17, 28
369, -2, 36
370, 12, 42
371, 28, 30
372, 31, 15
373, 23, 3
374, 21, 0
375, 26, 15
376, 22, 21
377, 12, 3
378, 12, -23
379, 21, -7
380, 24, -5
381, 6, -18
382, 3, -21
383, -5, -18
384, -15, -4
385, -11, 9
386, -5, 22
387, 4, 34
388, 19, 24
389, 24, 15
390, 13, -4
391, 5, 2
392, 14, 24
393, 22, 27
394, 28, 20
395, 28, 8
396, 35, 16
397, 38, 30
398, 28, 34
399, 19, 12
400, 32, 10
401, 37, 15
402, 38, 26
403, 43, 16
404, 35, 3
405, 32, -3
406, 28, -11
407, 25, -19
408, 11, -24
409, -8, -26
410, -10, -26
411, -19, -18
412, -32, -7
413, -31, 8
414, -25, 22
415, -14, 40
416, 12, 39
417, 20, 32
418, 20, 11
419, 16, 4
420, 9, 12
421, 15, 3
422, 18, -16
423, 20, -21
424, 30, -13
425, 38, -3
426, 43, 11
427, 43, -1
428, 26, -28
429, 25, -30
430, 11, -30
431, 2, -32
432, -9, -33
433, -22, -29
434, -25, -26
435, -34, -4
436, -34, 9
437, -18, 10
438, -25, 17
439, -29, 31
440, -19, 43
441, -9, 47
442, 4, 47
443, 9, 44
444, 4, 32
445, -2, 30
446, -8, 22
447, -6, 35
448, 2, 35
449, -1, 23
450, -5, 19
451, -6, 12
452, -13, 20
453, -3, 32
454, -7, 21
455, -14, 16
456, -16, 36
457, -13, 42
458, -21, 23
459, -33, 9
460, -22, -4
461, -12, 5
462, -5, 6
463, -14, 5
464, -21, 3
465, -24, 13
