200, 3
1, 27, 54
2, 26, 44
3, 27, 40
4, 42, 37
5, 41, 43
6, 42, 50
7, 53, 50
8, 55, 48
9, 37, 43
10, 36, 52
11, 29, 49
12, 39, 43
13, 51, 45
14, 51, 50
15, 43, 55
16, 33, 58
17, 29, 50
18, 35, 45
19, 48, 42
20, 50, 41
21, 64, 32
22, 68, 42
23, 64, 46
24, 58, 39
25, 56, 39
26, 58, 36
27, 66, 42
28, 60, 41
29, 44, 41
30, 35, 41
31, 36, 36
32, 47, 35
33, 60, 34
34, 69, 91
35, 40, 88
36, 77, 75
37, 89, 57
38, 54, 71
39, 39, -31
40, 34, -43
41, 34, -52
42, 37, -60
43, 42, -54
44, 48, -44
45, 41, -40
46, 42, -36
47, 53, -39
48, 57, -53
49, 62, -37
50, 49, -35
51, 44, -45
52, 56, -45
53, 58, -45
54, 56, -57
55, 53, -53
56, 49, -53
57, 47, -57
58, 44, -61
59, 36, -60
60, 46, -60
61, 54, -59
62, 61, -56
63, 65, -48
64, 67, -39
65, 53, -35
66, 38, -36
67, 38, -48
68, 38, -62
69, 56, -64
70, 64, -59
71, 63, -52
72, -42, -29
73, -52, -34
74, -55, -37
75, -50, -38
76, -53, -44
77, -41, -44
78, -28, -39
79, -39, -37
80, -30, -39
81, -45, -37
82, -53, -36
83, -44, -42
84, -40, -17
85, -41, -13
86, -50, -13
87, -57, -14
88, -47, -21
89, -50, -16
90, -56, -23
91, -57, -31
92, -31, -26
93, -29, -14
94, -35, -20
95, -43, -23
96, -37, -23
97, -43, -31
98, -25, -28
99, -22, -21
100, -32, -13
101, 37, 8
102, 25, 2
103, 14, -11
104, 30, -14
105, 19, -22
106, 1, -7
107, -15, 3
108, -9, 21
109, 19, 22
110, 21, 22
111, 2, 27
112, -11, 37
113, 10, 12
114, -60, 64
115, -72, 64
116, -74, 54
117, -63, 50
118, -49, 52
119, -46, 57
120, -61, 64
121, -51, 69
122, -51, 78
123, -59, 77
124, -62, 85
125, -64, 71
126, -55, 68
127, -56, 63
128, -69, 63
129, -67, 77
130, -65, 81
131, -38, 77
132, -37, 66
133, -51, 64
134, -52, 59
135, -58, 58
136, -68, 64
137, -64, 53
138, -57, 54
139, -45, 53
140, -44, 73
141, -47, 80
142, -50, 94
143, -59, 91
144, -62, 75
145, -51, 71
146, -50, 63
147, -51, 62
148, -41, 68
149, -41, 78
150, -49, 84
151, -60, 83
152, -65, 71
153, -71, 63
154, -69, 58
155, -64, 58
156, -50, 59
157, -46, 66
158, -48, 73
159, -61, 74
160, -58, 73
161, -57, 64
162, -50, 73
163, -56, 81
164, -67, 82
165, -66, 69
166, -66, 63
167, -65, 59
168, -49, 61
169, -45, 64
170, -51, 68
171, -53, 76
172, -67, 79
173, -73, 85
174, -67, 90
175, -58, 91
176, -54, 89
177, -57, 80
178, -51, 75
179, -55, 74
180, -69, 79
181, -66, 66
182, -56, 66
183, -50, 70
184, -56, 74
185, -72, 79
186, -72, 73
187, -72, 69
188, -61, 70
189, -49, 77
190, -55, 87
191, -58, 84
192, -61, 81
193, -67, 76
194, -63, 75
195, -58, 76
196, -57, 70
197, -55, 66
198, -56, 54
199, -41, 71
200, -49, 88
