100, 3
1, 27, 54
2, 26, 44
3, 27, 40
4, 42, 37
5, 41, 43
6, 42, 50
7, 53, 50
8, 55, 48
9, 37, 43
10, 36, 52
11, 29, 49
12, 39, 43
13, 51, 45
14, 51, 50
15, 43, 55
16, 33, 58
17, 29, 50
18, 35, 45
19, 48, 42
20, 50, 41
21, 64, 32
22, 68, 42
23, 64, 46
24, 58, 39
25, 56, 39
26, 58, 36
27, 66, 42
28, 60, 41
29, 44, 41
30, 35, 41
31, 36, 36
32, 47, 35
33, 60, 34
34, 69, 91
35, 40, 88
36, 77, 75
37, 89, 57
38, 54, 71
39, 39, -31
40, 34, -43
41, 34, -52
42, 37, -60
43, 42, -54
44, 48, -44
45, 41, -40
46, 42, -36
47, 53, -39
48, 57, -53
49, 62, -37
50, 49, -35
51, 44, -45
52, 56, -45
53, 58, -45
54, 56, -57
55, 53, -53
56, 49, -53
57, 47, -57
58, 44, -61
59, 36, -60
60, 46, -60
61, 54, -59
62, 61, -56
63, 65, -48
64, 67, -39
65, 53, -35
66, 38, -36
67, 38, -48
68, 38, -62
69, 56, -64
70, 64, -59
71, 63, -52
72, -42, -29
73, -52, -34
74, -55, -37
75, -50, -38
76, -53, -44
77, -41, -44
78, -28, -39
79, -39, -37
80, -30, -39
81, -45, -37
82, -53, -36
83, -44, -42
84, -40, -17
85, -41, -13
86, -50, -13
87, -57, -14
88, -47, -21
89, -50, -16
90, -56, -23
91, -57, -31
92, -31, -26
93, -29, -14
94, -35, -20
95, -43, -23
96, -37, -23
97, -43, -31
98, -25, -28
99, -22, -21
100, -32, -13
