400, 3
1, 77, 156
2, 71, 146
3, 67, 142
4, 67, 133
5, 81, 130
6, 80, 121
7, 96, 121
8, 105, 125
9, 118, 122
10, 133, 121
11, 133, 129
12, 131, 132
13, 141, 133
14, 150, 132
15, 166, 136
16, 172, 138
17, 187, 140
18, 185, 141
19, 178, 145
20, 168, 147
21, 147, 147
22, 148, 152
23, 148, 163
24, 148, 173
25, 148, 188
26, 147, 196
27, 146, 190
28, 135, 175
29, 132, 170
30, 126, 163
31, 119, 176
32, 117, 180
33, 106, 196
34, 105, 188
35, 105, 179
36, 105, 172
37, 105, 164
38, 85, 174
39, 71, 179
40, 63, 183
41, 64, 181
42, 67, 165
43, 70, 153
44, 71, 153
45, 62, 140
46, 53, 129
47, 48, 122
48, 61, 121
49, 74, 121
50, 96, 123
51, 101, 123
52, 103, 117
53, 106, 101
54, 108, 99
55, 116, 94
56, 118, 88
57, 118, 97
58, 124, 113
59, 125, 119
60, 149, 129
61, 148, 132
62, 160, 133
63, 147, 145
64, 134, 146
65, 124, 155
66, 114, 167
67, 112, 175
68, 109, 173
69, 103, 160
70, 93, 167
71, 82, 172
72, 85, 156
73, 100, 154
74, 92, 148
75, 86, 144
76, 81, 140
77, 104, 140
78, 108, 138
79, 106, 154
80, 114, 155
81, 133, 156
82, 134, 159
83, 138, 166
84, 141, 170
85, 138, 155
86, 144, 142
87, 133, 141
88, 122, 140
89, 97, 139
90, 94, 137
91, 109, 130
92, 119, 129
93, 116, 120
94, 113, 111
95, 113, 110
96, 97, 132
97, 87, 134
98, 96, 138
99, 117, 143
100, 118, 146
101, 119, 149
102, 111, 145
103, 111, 143
104, 115, 143
105, 122, 148
106, 91, 159
107, 89, 167
108, 78, 167
109, 79, 164
110, 84, 157
111, 116, 161
112, 120, 155
113, 135, 144
114, 150, 143
115, 164, 142
116, 133, 136
117, 124, 123
118, 116, 119
119, 118, 108
120, 111, 98
121, 111, 107
122, 105, 116
123, 90, 123
124, 82, 125
125, 71, 129
126, 79, 136
127, 88, 144
128, 99, 149
129, 108, 150
130, 112, 139
131, 116, 136
132, 117, 132
133, 119, 123
134, 118, 114
135, 117, 109
136, 97, 125
137, 84, 132
138, 81, 137
139, 96, 149
140, 102, 154
141, 110, 153
142, 125, 151
143, 121, 158
144, 98, 160
145, 84, 161
146, 89, 155
147, 96, 150
148, 108, 147
149, 115, 146
150, 123, 149
151, 126, 153
152, 123, 153
153, 124, 150
154, 126, 144
155, 129, 135
156, 113, 130
157, 103, 130
158, 79, 129
159, 123, 140
160, 155, 140
161, 119, 142
162, 115, 145
163, 114, 145
164, 111, 146
165, 105, 153
166, 99, 150
167, 97, 147
168, 101, 144
169, 99, 140
170, 78, 136
171, 69, 133
172, 59, 129
173, 59, 128
174, 58, 128
175, 72, 128
176, 95, 129
177, 99, 127
178, 106, 120
179, 111, 119
180, 110, 113
181, 111, 108
182, 110, 100
183, 114, 95
184, 115, 107
185, 121, 117
186, 137, 123
187, 155, 129
188, 147, 140
189, 140, 164
190, 139, 177
191, 145, 180
192, 109, 176
193, 107, 184
194, 106, 163
195, 104, 157
196, 104, 155
197, 104, 152
198, 107, 149
199, 109, 148
200, 113, 148
201, 65, -36
202, 65, -49
203, 64, -59
204, 71, -83
205, 71, -87
206, 66, -75
207, 66, -82
208, 87, -84
209, 104, -85
210, 120, -84
211, 132, -83
212, 141, -83
213, 152, -83
214, 172, -83
215, 193, -82
216, 205, -82
217, 218, -82
218, 214, -74
219, 214, -60
220, 213, -50
221, 212, -37
222, 214, -32
223, 212, -27
224, 77, -30
225, 94, -31
226, 103, -31
227, 114, -30
228, 135, -29
229, 142, -28
230, 157, -28
231, 169, -27
232, 183, -28
233, 200, -28
234, 206, -29
235, 120, -49
236, 95, -50
237, 94, -56
238, 128, -59
239, 113, -64
240, 95, -68
241, 83, -55
242, 79, -48
243, 76, -54
244, 87, -61
245, 124, -64
246, 140, -62
247, 148, -51
248, 158, -48
249, 179, -42
250, 194, -48
251, 182, -54
252, 173, -64
253, 204, -65
254, 201, -62
255, 182, -61
256, 167, -50
257, 118, -37
258, 100, -40
259, 90, -40
260, 83, -43
261, 112, -49
262, 79, -65
263, 81, -67
264, 95, -71
265, 118, -72
266, 132, -71
267, 161, -69
268, 160, -67
269, 162, -58
270, 155, -53
271, 136, -48
272, 151, -40
273, 167, -39
274, 167, -43
275, 196, -40
276, 196, -53
277, 201, -67
278, 190, -69
279, 168, -70
280, 133, -71
281, 93, -70
282, 84, -71
283, 98, -61
284, 125, -51
285, 96, -51
286, 86, -48
287, 77, -63
288, 77, -65
289, 83, -72
290, 109, -69
291, 109, -57
292, 145, -68
293, 155, -59
294, 167, -55
295, 203, -59
296, 202, -78
297, 170, -74
298, 140, -74
299, 122, -74
300, 105, -74
301, -162, -43
302, -174, -61
303, -170, -77
304, -154, -86
305, -137, -86
306, -111, -83
307, -96, -64
308, -104, -47
309, -121, -39
310, -152, -38
311, -165, -57
312, -144, -71
313, -130, -59
314, -154, -52
315, -157, -64
316, -119, -69
317, -112, -56
318, -130, -44
319, -152, -54
320, -132, -63
321, -130, -49
322, -146, -47
323, -148, -65
324, -142, -74
325, -134, -72
326, -103, -64
327, -117, -60
328, -142, -54
329, -160, -59
330, -168, -67
331, -149, -72
332, -137, -76
333, -123, -76
334, -122, -65
335, -136, -59
336, -132, -55
337, -121, -49
338, -118, -64
339, -128, -53
340, -144, -47
341, -132, -38
342, -125, -36
343, -117, -51
344, -133, -64
345, -133, -65
346, -108, -68
347, -110, -72
348, -105, -72
349, -123, -79
350, -127, -80
351, -147, -77
352, -153, -77
353, -161, -68
354, -149, -45
355, -158, -45
356, -120, -43
357, -119, -55
358, -132, -64
359, -143, -73
360, -158, -73
361, -161, -82
362, -143, -86
363, -124, -86
364, -112, -79
365, -101, -67
366, -104, -56
367, -111, -47
368, -123, -43
369, -147, -37
370, -155, -36
371, -164, -53
372, -165, -63
373, -129, -60
374, -134, -59
375, -134, -74
376, -114, -65
377, -122, -67
378, -124, -72
379, -109, -72
380, -112, -81
381, -139, -83
382, -137, -71
383, -139, -56
384, -151, -63
385, -123, -67
386, -135, -53
387, -126, -66
388, -147, -53
389, -135, -69
390, -128, -58
391, -140, -64
392, -142, -69
393, -154, -70
394, -157, -62
395, -141, -46
396, -129, -52
397, -127, -64
398, -135, -73
399, -144, -74
400, -153, -67
