408, 3
1, 76, 405
2, 68, 396
3, 75, 394
4, 84, 397
5, 86, 405
6, 86, 415
7, 74, 415
8, 66, 417
9, 64, 409
10, 56, 406
11, 55, 306
12, 46, 293
13, 55, 293
14, 67, 293
15, 66, 303
16, 45, 286
17, 54, 284
18, 63, 286
19, 75, 285
20, 75, 295
21, 174, 355
22, 174, 369
23, 166, 369
24, 166, 353
25, 154, 365
26, 154, 357
27, 144, 356
28, 142, 366
29, 163, 366
30, 155, 345
31, 199, 279
32, 188, 279
33, 183, 266
34, 197, 260
35, 196, 272
36, 186, 266
37, 195, 265
38, 206, 266
39, 206, 274
40, 204, 256
41, 328, 336
42, 327, 343
43, 312, 335
44, 314, 344
45, 305, 344
46, 302, 333
47, 317, 325
48, 324, 325
49, 302, 325
50, 313, 317
51, 395, 407
52, 387, 407
53, 384, 392
54, 393, 397
55, 394, 403
56, 387, 403
57, 386, 385
58, 394, 385
59, 404, 394
60, 406, 403
61, 444, 311
62, 433, 309
63, 437, 304
64, 445, 303
65, 436, 298
66, 444, 296
67, 435, 284
68, 443, 284
69, 455, 294
70, 455, 303
71, 192, 254
72, 182, 242
73, 189, 239
74, 197, 239
75, 203, 240
76, 216, 256
77, 222, 259
78, 216, 266
79, 208, 274
80, 76, 279
81, 55, 277
82, 48, 273
83, 58, 271
84, 67, 271
85, 60, 263
86, 49, 261
87, 79, 271
88, 81, 287
89, 84, 304
90, 83, 318
91, 77, 321
92, 65, 311
93, 74, 312
94, 147, 340
95, 138, 346
96, 134, 360
97, 170, 379
98, 184, 368
99, 170, 350
100, 173, 345
101, 161, 335
102, 101, 400
103, 110, 405
104, 113, 414
105, 103, 421
106, 92, 422
107, 91, 414
108, 101, 412
109, 102, 407
110, 99, 407
111, 380, 409
112, 359, 408
113, 354, 402
114, 362, 395
115, 366, 389
116, 375, 388
117, 375, 403
118, 377, 407
119, 366, 399
120, 390, 394
121, 394, 394
122, 349, 336
123, 350, 344
124, 341, 341
125, 339, 328
126, 342, 323
127, 348, 321
128, 341, 315
129, 328, 317
130, 305, 324
131, 296, 325
132, 290, 334
133, 288, 343
134, 271, 342
135, 287, 336
136, 208, 250
137, 222, 247
138, 220, 241
139, 228, 237
140, 239, 243
141, 228, 250
142, 448, 297
143, 457, 293
144, 464, 304
145, 464, 311
146, 453, 318
147, 444, 319
148, 435, 310
149, 427, 298
150, 424, 295
151, 424, 289
152, 342, 255
153, 324, 245
154, 321, 240
155, 325, 233
156, 346, 229
157, 359, 231
158, 383, 237
159, 375, 250
160, 365, 256
161, 355, 261
162, 348, 255
163, 341, 245
164, 356, 240
165, 362, 242
166, 375, 242
167, 369, 236
168, 360, 234
169, 346, 235
170, 340, 236
171, 356, 246
172, 368, 247
173, 251, 429
174, 244, 426
175, 247, 417
176, 248, 411
177, 272, 410
178, 278, 409
179, 301, 420
180, 298, 424
181, 282, 433
182, 273, 431
183, 259, 424
184, 265, 421
185, 279, 424
186, 288, 423
187, 273, 416
188, 259, 413
189, 297, 415
190, 490, 426
191, 479, 415
192, 490, 407
193, 501, 394
194, 512, 396
195, 523, 402
196, 527, 412
197, 522, 417
198, 508, 428
199, 493, 422
200, 501, 416
201, 504, 413
202, 504, 406
203, 516, 415
204, 516, 420
205, 501, 414
206, 493, 406
207, 504, 403
208, 510, 406
209, 542, 332
210, 532, 317
211, 521, 302
212, 522, 297
213, 535, 290
214, 553, 295
215, 565, 307
216, 562, 318
217, 554, 328
218, 533, 320
219, 527, 305
220, 538, 298
221, 545, 300
222, 543, 313
223, 545, 321
224, 542, 318
225, 550, 317
226, 552, 310
227, 546, 305
228, 405, 363
229, 400, 352
230, 428, 346
231, 432, 359
232, 442, 373
233, 445, 364
234, 408, 351
235, 419, 342
236, 408, 323
237, 389, 330
238, 406, 340
239, 461, 344
240, 492, 356
241, 490, 365
242, 475, 378
243, 458, 398
244, 427, 401
245, 430, 380
246, 500, 364
247, 521, 365
248, 517, 349
249, 502, 318
250, 490, 311
251, 494, 304
252, 346, 303
253, 335, 296
254, 329, 278
255, 344, 271
256, 376, 286
257, 383, 286
258, 261, 308
259, 257, 300
260, 260, 286
261, 278, 282
262, 278, 294
263, 283, 303
264, 269, 308
265, 266, 306
266, 275, 295
267, 269, 287
268, 267, 284
269, 260, 287
270, 254, 292
271, 244, 297
272, 252, 301
273, 244, 275
274, 226, 279
275, 227, 277
276, 293, 317
277, 317, 305
278, 311, 284
279, 316, 272
280, 326, 262
281, 335, 261
282, 211, 351
283, 224, 339
284, 252, 325
285, 253, 325
286, 280, 391
287, 238, 396
288, 246, 375
289, 259, 376
290, 278, 392
291, 287, 382
292, 344, 409
293, 345, 420
294, 331, 420
295, 135, 392
296, 175, 386
297, 122, 373
298, 150, 374
299, 120, 319
300, 108, 328
301, 117, 339
302, 77, 372
303, 75, 353
304, 76, 345
305, 111, 282
306, 106, 275
307, 115, 263
308, 133, 260
309, 145, 262
310, 139, 277
311, 126, 281
312, 131, 272
313, 136, 272
314, 193, 331
315, 182, 324
316, 176, 316
317, 186, 314
318, 204, 314
319, 217, 318
320, 215, 329
321, 204, 329
322, 191, 326
323, 196, 325
324, 207, 324
325, 211, 320
326, 196, 316
327, 189, 313
328, 204, 313
329, 206, 312
330, 160, 305
331, 188, 304
332, 192, 296
333, 181, 291
334, 206, 293
335, 156, 320
336, 135, 312
337, 131, 303
338, 231, 383
339, 228, 369
340, 233, 364
341, 244, 366
342, 255, 370
343, 259, 377
344, 258, 381
345, 251, 387
346, 242, 389
347, 231, 380
348, 248, 378
349, 252, 375
350, 241, 371
351, 253, 369
352, 261, 369
353, 258, 380
354, 232, 384
355, 225, 388
356, 234, 389
357, 240, 384
358, 138, 258
359, 117, 267
360, 107, 266
361, 120, 265
362, 126, 274
363, 128, 263
364, 116, 257
365, 133, 255
366, 141, 260
367, 147, 271
368, 143, 281
369, 132, 286
370, 121, 283
