300, 3
1, 263, 325
2, 264, 318
3, 268, 314
4, 276, 315
5, 276, 324
6, 269, 325
7, 264, 335
8, 270, 336
9, 278, 335
10, 284, 334
11, 285, 331
12, 285, 323
13, 287, 316
14, 280, 310
15, 275, 309
16, 269, 309
17, 258, 313
18, 256, 321
19, 256, 328
20, 256, 336
21, 262, 340
22, 271, 342
23, 279, 343
24, 284, 341
25, 290, 338
26, 290, 333
27, 294, 327
28, 294, 316
29, 287, 310
30, 260, 309
31, 250, 314
32, 248, 322
33, 248, 332
34, 249, 342
35, 256, 348
36, 265, 349
37, 278, 349
38, 285, 349
39, 294, 346
40, 297, 338
41, 299, 331
42, 299, 322
43, 299, 312
44, 291, 307
45, 287, 307
46, 278, 306
47, 266, 306
48, 258, 306
49, 251, 307
50, 274, 302
51, 235, 275
52, 245, 274
53, 257, 274
54, 248, 270
55, 244, 270
56, 237, 272
57, 231, 272
58, 232, 266
59, 236, 269
60, 244, 268
61, 250, 269
62, 257, 269
63, 252, 263
64, 245, 266
65, 240, 266
66, 231, 259
67, 237, 260
68, 242, 259
69, 239, 264
70, 245, 262
71, 250, 259
72, 254, 263
73, 253, 250
74, 244, 256
75, 238, 256
76, 231, 256
77, 233, 249
78, 237, 250
79, 241, 249
80, 244, 245
81, 237, 244
82, 230, 244
83, 224, 252
84, 224, 260
85, 224, 267
86, 225, 278
87, 246, 280
88, 260, 277
89, 259, 264
90, 259, 257
91, 256, 246
92, 224, 238
93, 222, 249
94, 216, 257
95, 216, 269
96, 216, 247
97, 218, 237
98, 219, 231
99, 227, 226
100, 230, 230
101, 228, 233
102, 232, 242
103, 237, 236
104, 233, 234
105, 237, 225
106, 243, 228
107, 242, 233
108, 242, 241
109, 249, 241
110, 250, 236
111, 252, 229
112, 255, 232
113, 255, 237
114, 254, 242
115, 248, 232
116, 248, 226
117, 238, 225
118, 230, 219
119, 223, 222
120, 214, 226
121, 210, 233
122, 211, 245
123, 211, 250
124, 211, 259
125, 212, 270
126, 259, 247
127, 260, 237
128, 255, 222
129, 239, 218
130, 225, 218
131, 211, 223
132, 210, 217
133, 217, 219
134, 223, 216
135, 231, 214
136, 243, 215
137, 246, 218
138, 256, 224
139, 253, 216
140, 246, 211
141, 237, 211
142, 265, 253
143, 266, 246
144, 265, 237
145, 265, 226
146, 260, 218
147, 257, 210
148, 249, 207
149, 238, 207
150, 227, 210
151, 338, 287
152, 328, 285
153, 332, 280
154, 341, 284
155, 338, 279
156, 333, 274
157, 329, 279
158, 333, 290
159, 334, 273
160, 341, 278
161, 338, 273
162, 330, 271
163, 326, 276
164, 327, 267
165, 333, 267
166, 338, 270
167, 342, 272
168, 343, 278
169, 345, 287
170, 342, 290
171, 333, 294
172, 320, 286
173, 319, 267
174, 331, 261
175, 342, 261
176, 346, 270
177, 348, 277
178, 352, 276
179, 352, 271
180, 346, 262
181, 351, 258
182, 342, 257
183, 334, 257
184, 335, 264
185, 323, 260
186, 329, 253
187, 324, 257
188, 335, 252
189, 344, 252
190, 353, 254
191, 351, 265
192, 346, 268
193, 356, 271
194, 358, 279
195, 353, 287
196, 351, 294
197, 341, 249
198, 331, 248
199, 346, 247
200, 359, 259
201, 257, 192
202, 264, 193
203, 262, 188
204, 185, 254
205, 177, 254
206, 184, 248
207, 179, 248
208, 180, 252
209, 396, 345
210, 393, 353
211, 403, 356
212, 425, 364
213, 452, 372
214, 473, 372
215, 463, 362
216, 452, 359
217, 436, 354
218, 421, 345
219, 409, 342
220, 405, 344
221, 423, 358
222, 437, 364
223, 451, 368
224, 476, 372
225, 489, 385
226, 472, 379
227, 462, 365
228, 481, 372
229, 488, 379
230, 459, 375
231, 440, 364
232, 420, 355
233, 412, 351
234, 411, 350
235, 409, 353
236, 439, 364
237, 428, 363
238, 446, 373
239, 478, 384
240, 470, 370
241, 488, 380
242, 505, 386
243, 513, 390
244, 513, 396
245, 496, 385
246, 499, 391
247, 478, 380
248, 467, 371
249, 452, 365
250, 438, 359
251, 423, 351
252, 415, 348
253, 429, 349
254, 446, 351
255, 444, 351
256, 484, 373
257, 499, 380
258, 509, 383
259, 335, 336
260, 372, 334
261, 330, 332
262, 336, 321
263, 346, 315
264, 355, 327
265, 344, 344
266, 318, 342
267, 353, 353
268, 339, 317
269, 310, 304
270, 298, 293
271, 280, 281
272, 286, 256
273, 293, 241
274, 305, 262
275, 261, 284
276, 236, 292
277, 232, 290
278, 235, 332
279, 260, 352
280, 314, 360
281, 315, 327
282, 275, 288
283, 275, 268
284, 277, 217
285, 326, 229
286, 337, 272
287, 378, 297
288, 366, 315
289, 348, 352
290, 329, 360
291, 304, 352
292, 231, 337
293, 221, 309
294, 254, 294
295, 301, 276
296, 355, 305
297, 355, 308
298, 377, 368
299, 340, 376
300, 310, 375
