800, 3
1, 76, 405
2, 68, 396
3, 75, 394
4, 84, 397
5, 86, 405
6, 86, 415
7, 74, 415
8, 66, 417
9, 64, 409
10, 56, 406
11, 55, 306
12, 46, 293
13, 55, 293
14, 67, 293
15, 66, 303
16, 45, 286
17, 54, 284
18, 63, 286
19, 75, 285
20, 75, 295
21, 174, 355
22, 174, 369
23, 166, 369
24, 166, 353
25, 154, 365
26, 154, 357
27, 144, 356
28, 142, 366
29, 163, 366
30, 155, 345
31, 199, 279
32, 188, 279
33, 183, 266
34, 197, 260
35, 196, 272
36, 186, 266
37, 195, 265
38, 206, 266
39, 206, 274
40, 204, 256
41, 328, 336
42, 327, 343
43, 312, 335
44, 314, 344
45, 305, 344
46, 302, 333
47, 317, 325
48, 324, 325
49, 302, 325
50, 313, 317
51, 395, 407
52, 387, 407
53, 384, 392
54, 393, 397
55, 394, 403
56, 387, 403
57, 386, 385
58, 394, 385
59, 404, 394
60, 406, 403
61, 444, 311
62, 433, 309
63, 437, 304
64, 445, 303
65, 436, 298
66, 444, 296
67, 435, 284
68, 443, 284
69, 455, 294
70, 455, 303
71, 335, 186
72, 335, 196
73, 335, 203
74, 326, 203
75, 326, 193
76, 315, 197
77, 315, 207
78, 315, 187
79, 327, 184
80, 316, 175
81, 448, 184
82, 447, 197
83, 433, 197
84, 434, 184
85, 422, 184
86, 425, 195
87, 416, 195
88, 432, 174
89, 442, 174
90, 425, 174
91, 468, 84
92, 455, 84
93, 445, 84
94, 437, 84
95, 434, 74
96, 445, 73
97, 456, 74
98, 464, 74
99, 444, 68
100, 454, 64
101, 87, 397
102, 93, 400
103, 98, 412
104, 91, 417
105, 71, 417
106, 59, 411
107, 53, 402
108, 70, 395
109, 86, 401
110, 70, 407
111, 93, 411
112, 100, 411
113, 93, 399
114, 93, 395
115, 81, 390
116, 66, 392
117, 67, 385
118, 77, 386
119, 63, 300
120, 52, 293
121, 57, 284
122, 80, 282
123, 87, 289
124, 84, 297
125, 87, 306
126, 75, 309
127, 63, 303
128, 76, 293
129, 84, 291
130, 89, 292
131, 158, 359
132, 142, 357
133, 137, 348
134, 145, 343
135, 155, 346
136, 165, 347
137, 177, 351
138, 185, 358
139, 175, 364
140, 168, 361
141, 148, 353
142, 170, 364
143, 176, 364
144, 165, 369
145, 149, 364
146, 142, 353
147, 166, 348
148, 176, 343
149, 172, 341
150, 193, 286
151, 186, 280
152, 178, 277
153, 182, 267
154, 189, 258
155, 199, 259
156, 208, 262
157, 215, 271
158, 219, 278
159, 215, 282
160, 213, 288
161, 205, 291
162, 200, 290
163, 195, 285
164, 309, 324
165, 302, 319
166, 312, 313
167, 326, 327
168, 341, 336
169, 334, 344
170, 327, 350
171, 298, 335
172, 291, 324
173, 320, 324
174, 337, 214
175, 343, 220
176, 331, 216
177, 317, 206
178, 311, 194
179, 311, 188
180, 325, 189
181, 337, 192
182, 355, 201
183, 349, 209
184, 344, 214
185, 336, 197
186, 334, 187
187, 319, 185
188, 337, 207
189, 442, 178
190, 440, 185
191, 437, 185
192, 456, 196
193, 455, 204
194, 441, 206
195, 424, 198
196, 420, 181
197, 431, 178
198, 436, 192
199, 448, 203
200, 442, 193
201, 448, 187
202, 449, 185
203, 461, 195
204, 460, 199
205, 456, 87
206, 442, 80
207, 435, 70
208, 442, 59
209, 459, 58
210, 456, 69
211, 474, 73
212, 472, 67
213, 461, 62
214, 452, 60
215, 470, 64
216, 477, 70
217, 467, 80
218, 474, 84
219, 453, 86
220, 443, 82
221, 432, 72
222, 446, 64
223, 460, 73
224, 469, 72
225, 449, 283
226, 444, 283
227, 440, 292
228, 430, 293
229, 422, 292
230, 425, 299
231, 435, 302
232, 424, 286
233, 440, 286
234, 464, 289
235, 459, 293
236, 467, 299
237, 468, 303
238, 450, 304
239, 444, 306
240, 424, 295
241, 433, 283
242, 450, 289
243, 461, 290
244, 479, 297
245, 467, 298
246, 457, 310
247, 437, 300
248, 399, 385
249, 416, 385
250, 425, 392
251, 414, 395
252, 422, 402
253, 419, 410
254, 406, 410
255, 387, 401
256, 395, 390
257, 411, 400
258, 420, 407
259, 406, 402
260, 405, 392
261, 429, 390
262, 427, 396
263, 420, 402
264, 416, 402
265, 418, 410
266, 438, 401
267, 424, 392
268, 415, 391
269, 435, 394
270, 432, 405
271, 413, 409
272, 400, 406
273, 403, 400
274, 468, 70
275, 484, 81
276, 485, 88
277, 468, 93
278, 451, 90
279, 443, 86
280, 453, 80
281, 467, 83
282, 447, 83
283, 475, 80
284, 486, 90
285, 479, 94
286, 474, 94
287, 460, 189
288, 455, 182
289, 459, 185
290, 467, 190
291, 472, 195
292, 477, 205
293, 465, 208
294, 436, 207
295, 430, 203
296, 417, 192
297, 428, 183
298, 449, 191
299, 451, 196
300, 436, 198
301, 459, 206
302, 459, 209
303, 423, 208
304, 412, 197
305, 418, 183
306, 441, 182
307, 466, 190
308, 482, 198
309, 352, 192
310, 369, 205
311, 366, 210
312, 355, 209
313, 341, 201
314, 364, 207
315, 336, 219
316, 318, 206
317, 309, 199
318, 336, 193
319, 351, 198
320, 372, 205
321, 366, 211
322, 356, 218
323, 375, 225
324, 354, 229
325, 337, 219
326, 319, 212
327, 324, 204
328, 337, 203
329, 432, 282
330, 447, 282
331, 464, 283
332, 477, 286
333, 484, 289
334, 496, 303
335, 484, 308
336, 464, 309
337, 438, 311
338, 421, 301
339, 408, 294
340, 425, 286
341, 446, 290
342, 457, 294
343, 481, 295
344, 487, 303
345, 478, 305
346, 446, 304
347, 432, 301
348, 415, 296
349, 418, 282
350, 471, 284
351, 489, 287
352, 497, 297
353, 471, 300
354, 312, 318
355, 322, 319
356, 327, 320
357, 330, 340
358, 327, 356
359, 327, 367
360, 314, 371
361, 303, 373
362, 303, 363
363, 303, 354
364, 300, 344
365, 321, 334
366, 320, 344
367, 317, 357
368, 318, 363
369, 304, 357
370, 300, 351
