212, 3
1, 76, 405
2, 68, 396
3, 75, 394
4, 84, 397
5, 86, 405
6, 86, 415
7, 74, 415
8, 66, 417
9, 64, 409
10, 56, 406
11, 55, 306
12, 46, 293
13, 55, 293
14, 67, 293
15, 66, 303
16, 45, 286
17, 54, 284
18, 63, 286
19, 75, 285
20, 75, 295
21, 174, 355
22, 174, 369
23, 166, 369
24, 166, 353
25, 154, 365
26, 154, 357
27, 144, 356
28, 142, 366
29, 163, 366
30, 155, 345
31, 199, 279
32, 188, 279
33, 183, 266
34, 197, 260
35, 196, 272
36, 186, 266
37, 195, 265
38, 206, 266
39, 206, 274
40, 204, 256
41, 328, 336
42, 327, 343
43, 312, 335
44, 314, 344
45, 305, 344
46, 302, 333
47, 317, 325
48, 324, 325
49, 302, 325
50, 313, 317
51, 395, 407
52, 387, 407
53, 384, 392
54, 393, 397
55, 394, 403
56, 387, 403
57, 386, 385
58, 394, 385
59, 404, 394
60, 406, 403
61, 444, 311
62, 433, 309
63, 437, 304
64, 445, 303
65, 436, 298
66, 444, 296
67, 435, 284
68, 443, 284
69, 455, 294
70, 455, 303
71, 216, 257
72, 229, 259
73, 230, 267
74, 226, 271
75, 211, 278
76, 203, 276
77, 205, 270
78, 212, 268
79, 214, 268
80, 220, 264
81, 209, 261
82, 224, 267
83, 220, 271
84, 217, 274
85, 75, 289
86, 84, 291
87, 91, 294
88, 96, 299
89, 91, 301
90, 85, 303
91, 75, 305
92, 67, 306
93, 62, 297
94, 82, 297
95, 83, 289
96, 89, 289
97, 90, 290
98, 158, 351
99, 170, 351
100, 185, 354
101, 193, 361
102, 180, 364
103, 170, 365
104, 160, 363
105, 172, 361
106, 93, 397
107, 104, 400
108, 112, 404
109, 114, 410
110, 112, 413
111, 101, 414
112, 83, 414
113, 92, 409
114, 97, 408
115, 402, 400
116, 378, 404
117, 368, 403
118, 364, 391
119, 372, 386
120, 380, 386
121, 379, 396
122, 386, 398
123, 397, 398
124, 327, 339
125, 323, 330
126, 321, 319
127, 330, 316
128, 339, 316
129, 338, 327
130, 341, 333
131, 328, 338
132, 326, 332
133, 332, 327
134, 332, 326
135, 421, 301
136, 415, 301
137, 412, 294
138, 419, 284
139, 425, 288
140, 431, 293
141, 435, 294
142, 437, 295
143, 274, 347
144, 253, 350
145, 235, 355
146, 226, 339
147, 221, 352
148, 263, 339
149, 278, 339
150, 293, 335
151, 293, 309
152, 267, 300
153, 254, 295
154, 245, 298
155, 232, 314
156, 209, 320
157, 231, 331
158, 243, 330
159, 250, 337
160, 245, 345
161, 231, 339
162, 242, 331
163, 244, 323
164, 252, 340
165, 239, 343
166, 157, 290
167, 132, 307
168, 122, 310
169, 135, 335
170, 129, 345
171, 106, 337
172, 107, 365
173, 98, 396
174, 80, 377
175, 72, 358
176, 78, 339
177, 122, 337
178, 121, 363
179, 139, 392
180, 168, 399
181, 187, 405
182, 194, 396
183, 201, 387
184, 222, 395
185, 254, 397
186, 315, 398
187, 340, 401
188, 326, 387
189, 300, 387
190, 272, 392
191, 240, 380
192, 263, 365
193, 304, 367
194, 352, 365
195, 399, 377
196, 400, 354
197, 402, 337
198, 415, 307
199, 392, 330
200, 369, 337
201, 359, 309
202, 318, 296
203, 288, 287
204, 278, 279
205, 314, 278
206, 339, 281
207, 363, 284
208, 390, 289
209, 383, 301
210, 381, 306
211, 387, 323
212, 395, 352
